customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity,TotalChargesPerService
8782-LKFPK,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063.0,No,92.3409090909091,2-4 Years,2.0545454545454547,0,5,18.08,6,15.066666666666668,0.1363636363636363,677.1666666666666
5522-JBWMO,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,44.0,0-1 Year,44.0,0,2,22.0,3,14.666666666666666,3.0,14.666666666666666
3597-MVHJT,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,No,96.12037037037037,2-4 Years,3.5407407407407407,0,5,19.12,6,15.933333333333332,0.2222222222222222,432.5416666666667
9774-NRNAU,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,No,85.53888888888889,2-4 Years,3.140740740740741,0,8,10.6,9,9.422222222222222,0.3333333333333333,256.6166666666667
0224-RLWWD,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No,44.65,0-1 Year,22.15,0,2,22.15,3,14.766666666666666,1.5,29.766666666666666
9967-ATRFS,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,No,19.344736842105263,1-2 Years,1.0473684210526315,0,1,19.9,1,19.9,0.0526315789473684,367.55
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,No,93.91666666666667,2-4 Years,2.263095238095238,0,5,19.01,6,15.841666666666669,0.1428571428571428,657.4166666666666
2977-CEBSX,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,No,90.39318181818182,5-6 Years,1.3643939393939393,0,9,10.005555555555556,10,9.004999999999999,0.1515151515151515,596.595
0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No,111.96060606060605,2-4 Years,3.3303030303030305,0,8,13.7375,9,12.211111111111112,0.2727272727272727,410.5222222222222
6599-CEBNN,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,74.24852941176471,2-4 Years,2.1750000000000003,1,3,24.65,4,18.4875,0.1176470588235294,631.1125
2519-ERQOJ,Male,1,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,No,54.657575757575756,2-4 Years,1.6545454545454543,0,5,10.92,6,9.1,0.1818181818181818,300.6166666666667
5876-QMYLD,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No,18.047826086956523,1-2 Years,0.8717391304347827,0,1,20.05,1,20.05,0.0434782608695652,415.1
2277-AXSDC,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,19.5046875,2-4 Years,0.6171875,0,1,19.75,1,19.75,0.03125,624.15
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,21.60909090909091,0-1 Year,1.8227272727272728,0,1,20.05,1,20.05,0.0909090909090909,237.7
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,101.55942028985508,5-6 Years,1.441304347826087,1,6,16.575,7,14.207142857142856,0.1014492753623188,1001.0857142857143
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,56.6,5-6 Years,0.8220588235294117,0,4,13.975,5,11.18,0.0735294117647058,769.76
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No,20.97,1-2 Years,0.985,0,1,19.7,1,19.7,0.05,419.4
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,No,20.399305555555557,5-6 Years,0.275,0,1,19.8,1,19.8,0.0138888888888888,1468.75
4742-DRORA,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812.0,No,96.86666666666666,4-5 Years,1.59,0,6,15.9,7,13.62857142857143,0.1166666666666666,830.2857142857143
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,89.4203125,2-4 Years,2.9359375,0,5,18.79,6,15.658333333333331,0.1875,476.9083333333333
4800-VHZKI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,19.9,0-1 Year,19.9,1,1,19.9,1,19.9,1.0,19.9
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,19.6,0-1 Year,19.6,1,1,19.6,1,19.6,1.0,19.6
0334-GDDSO,Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,77.89999999999999,0-1 Year,27.116666666666664,1,4,20.3375,5,16.27,1.6666666666666667,46.739999999999995
4163-NCJAK,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,No,23.17717391304348,2-4 Years,0.5315217391304348,0,2,12.225,2,12.225,0.0434782608695652,533.075
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,No,74.10517241379311,2-4 Years,2.5844827586206898,0,3,24.98333333333333,4,18.7375,0.1379310344827586,537.2625
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,No,87.70588235294117,4-5 Years,1.7127450980392156,0,6,14.558333333333332,7,12.478571428571428,0.1372549019607843,639.0
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,No,73.85520833333334,2-4 Years,1.471875,0,2,35.325,3,23.55,0.0625,1181.6833333333334
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,74.734375,1-2 Years,4.578125,0,3,24.416666666666668,4,18.3125,0.25,298.9375
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,No,97.9842857142857,5-6 Years,1.41,0,7,14.1,8,12.3375,0.1142857142857142,857.3625
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,No,25.6175,2-4 Years,0.62,0,2,12.4,2,12.4,0.05,512.35
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,83.90454545454546,1-2 Years,3.786363636363636,1,4,20.825,5,16.66,0.2272727272727272,369.18
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,75.3,0-1 Year,75.3,1,3,25.1,4,18.825,4.0,18.825
2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,No,26.45,0-1 Year,4.86,0,2,12.15,2,12.15,0.4,66.125
5605-IYGFG,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No,73.63571428571429,0-1 Year,9.978571428571428,0,2,34.925,3,23.28333333333333,0.4285714285714285,171.8166666666667
7663-ZTEGJ,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,No,97.60172413793103,2-4 Years,3.467241379310345,0,7,14.364285714285714,8,12.56875,0.2758620689655172,353.80625
3935-TBRZZ,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,No,25.238636363636363,2-4 Years,0.5840909090909091,0,2,12.85,2,12.85,0.0454545454545454,555.25
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No,44.93,0-1 Year,4.07,0,4,10.175,5,8.14,0.5,89.86
2055-SIFSS,Female,1,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,No,51.61000000000001,4-5 Years,0.9390909090909092,0,3,17.216666666666665,4,12.9125,0.0727272727272727,709.6375
2806-MLNTI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,No,103.39230769230768,4-5 Years,2.021153846153846,0,7,15.014285714285714,8,13.1375,0.1538461538461538,672.05
8734-DKSTZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,No,85.86,0-1 Year,8.595,0,4,21.4875,5,17.19,0.5,171.72
4360-PNRQB,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No,77.50277777777778,1-2 Years,4.199999999999999,0,3,25.2,4,18.9,0.2222222222222222,348.7625
6152-ONASV,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),58.25,3975.7,No,58.46617647058823,5-6 Years,0.8566176470588235,0,5,11.65,6,9.708333333333334,0.088235294117647,662.6166666666667
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,19.38606557377049,5-6 Years,0.3180327868852459,1,1,19.4,1,19.4,0.0163934426229508,1182.55
7781-HVGMK,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,No,66.45069444444444,5-6 Years,0.9055555555555556,0,7,9.314285714285717,8,8.15,0.1111111111111111,598.05625
2181-UAESM,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,No,59.75,0-1 Year,26.725,0,4,13.3625,5,10.69,2.5,23.9
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,43.24166666666667,0-1 Year,3.783333333333333,1,2,22.7,3,15.133333333333333,0.25,172.96666666666667
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,No,21.93780487804878,2-4 Years,0.4817073170731707,0,1,19.75,1,19.75,0.024390243902439,899.45
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,No,45.53076923076923,2-4 Years,1.7096153846153848,0,4,11.1125,5,8.89,0.1923076923076923,236.76
4980-URKXC,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,720.05,No,20.001388888888886,2-4 Years,0.5791666666666667,0,1,20.85,1,20.85,0.0277777777777777,720.05
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No,117.6138888888889,5-6 Years,1.5840277777777778,0,9,12.672222222222222,10,11.405,0.1388888888888889,846.82
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No,90.32,2-4 Years,2.567142857142857,0,5,17.97,6,14.975,0.1714285714285714,526.8666666666667
3577-AMVUX,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,55.05,No,55.05,0-1 Year,55.05,0,4,13.7625,5,11.01,5.0,11.01
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,No,117.659375,1-2 Years,7.059375,0,8,14.11875,9,12.55,0.5625,209.17222222222222
5628-RKIFK,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,No,103.47755102040816,4-5 Years,2.0724489795918366,0,6,16.925,7,14.507142857142856,0.1428571428571428,724.342857142857
0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No,112.02777777777777,4-5 Years,2.1231481481481485,0,9,12.738888888888887,10,11.465,0.1851851851851851,604.95
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.8,1166.7,No,64.81666666666666,1-2 Years,3.6,0,5,12.96,6,10.8,0.3333333333333333,194.45000000000002
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.4,2937.65,No,81.60138888888889,2-4 Years,2.2333333333333334,0,3,26.8,4,20.1,0.1111111111111111,734.4125
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,106.6075,4-5 Years,1.765,1,7,15.12857142857143,8,13.2375,0.1333333333333333,799.55625
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,69.55,0-1 Year,69.55,1,2,34.775,3,23.183333333333334,3.0,23.183333333333334
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,No,24.427884615384617,4-5 Years,0.4817307692307692,0,2,12.525,2,12.525,0.0384615384615384,635.125
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No,94.94375,0-1 Year,11.84375,0,5,18.95,6,15.791666666666666,0.75,126.59166666666665
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,No,105.71597222222222,5-6 Years,1.4652777777777777,0,7,15.071428571428571,8,13.1875,0.1111111111111111,951.44375
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,No,25.66796875,5-6 Years,0.3859375,0,2,12.35,2,12.35,0.03125,821.375
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,No,70.24545454545455,1-2 Years,3.1704545454545454,0,6,11.625,7,9.964285714285714,0.3181818181818182,220.77142857142857
8847-GEOOQ,Male,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,No,59.70666666666667,4-5 Years,1.0033333333333334,0,6,10.033333333333331,7,8.6,0.1166666666666666,511.7714285714286
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,79.53928571428571,2-4 Years,2.894642857142857,1,3,27.016666666666666,4,20.2625,0.1428571428571428,556.775
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,No,23.24426229508197,5-6 Years,0.3999999999999999,0,2,12.2,2,12.2,0.0327868852459016,708.95
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,No,103.94375000000001,1-2 Years,4.339583333333334,0,7,14.87857142857143,8,13.01875,0.3333333333333333,311.83125
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),92.9,2768.35,No,98.86964285714285,2-4 Years,3.317857142857143,0,6,15.483333333333334,7,13.271428571428572,0.25,395.4785714285714
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,No,78.97666666666667,2-4 Years,2.6933333333333334,0,7,11.542857142857144,8,10.1,0.2666666666666666,296.1625
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38.0,No,19.0,0-1 Year,10.0,0,1,20.0,1,20.0,0.5,38.0
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,75.1,0-1 Year,75.1,0,3,25.03333333333333,4,18.775,4.0,18.775
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,100.9,No,16.816666666666666,0-1 Year,3.275,0,1,19.65,1,19.65,0.1666666666666666,100.9
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,No,67.25208333333333,1-2 Years,2.8937500000000003,0,5,13.89,6,11.575,0.25,269.0083333333333
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,96.475,0-1 Year,25.2875,1,6,16.858333333333334,7,14.45,1.75,55.128571428571426
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,96.17857142857143,0-1 Year,14.257142857142856,1,6,16.633333333333333,7,14.257142857142856,1.0,96.17857142857143
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No,116.73472222222222,5-6 Years,1.6118055555555555,0,9,12.894444444444444,10,11.605,0.1388888888888889,840.49
2996-XAUVF,Male,0,No,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,39.996428571428574,5-6 Years,0.5721428571428571,0,3,13.35,4,10.0125,0.0571428571428571,699.9375
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.1,6538.45,No,102.16328125,5-6 Years,1.5953125,0,7,14.585714285714284,8,12.7625,0.125,817.30625
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,89.7,6588.95,No,91.51319444444444,5-6 Years,1.2458333333333331,0,5,17.94,6,14.95,0.0833333333333333,1098.1583333333333
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No,19.729545454545455,2-4 Years,0.4522727272727272,0,1,19.9,1,19.9,0.0227272727272727,868.1
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,56.48846153846154,1-2 Years,4.303846153846154,1,3,18.65,4,13.9875,0.3076923076923077,183.5875
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No,19.447058823529414,1-2 Years,1.214705882352941,0,1,20.65,1,20.65,0.0588235294117647,330.6
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,55.0,0-1 Year,55.0,1,3,18.33333333333333,4,13.75,4.0,13.75
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,62.71111111111111,0-1 Year,7.783333333333333,0,5,14.01,6,11.675,0.6666666666666666,94.06666666666666
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,54.80625,1-2 Years,2.2333333333333334,0,4,13.4,5,10.72,0.2083333333333333,263.07
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,74.7,0-1 Year,74.7,1,3,24.9,4,18.675,4.0,18.675
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,77.5625,1-2 Years,3.34375,1,4,20.0625,5,16.05,0.2083333333333333,372.3
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,No,78.49142857142857,2-4 Years,2.1728571428571426,0,6,12.675,7,10.864285714285714,0.2,392.45714285714286
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No,79.14999999999999,0-1 Year,10.814285714285717,0,7,10.814285714285717,8,9.4625,1.1428571428571428,69.25625
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,90.67999999999999,0-1 Year,19.22,1,5,19.22,6,16.016666666666666,1.2,75.56666666666666
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,66.32,1-2 Years,4.6,1,2,34.5,3,23.0,0.2,331.59999999999997
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No,20.522727272727273,0-1 Year,1.7863636363636362,0,1,19.65,1,19.65,0.0909090909090909,225.75
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,44.6875,2-4 Years,0.94375,1,4,11.325,5,9.06,0.1041666666666666,429.0
