customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity
2626-VEEWG,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.4,1284.2,No,19.16716417910448,5-6 Years,0.2895522388059701,0,1,19.4,1,19.4,0.014925373134328358
2878-RMWXY,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,No,104.86527777777778,5-6 Years,1.4256944444444446,0,7,14.664285714285715,8,12.83125,0.1111111111111111
1657-DYMBM,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,No,20.944339622641508,4-5 Years,0.3754716981132075,0,1,19.9,1,19.9,0.018867924528301886
7311-MQJCH,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,No,19.92,0-1 Year,3.91,0,1,19.55,1,19.55,0.2
7375-WMVMT,Male,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,No,94.4669014084507,5-6 Years,1.3450704225352113,0,6,15.916666666666666,7,13.642857142857142,0.09859154929577464
1136-XGEQU,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,No,83.288,4-5 Years,1.683,0,8,10.51875,9,9.350000000000001,0.18
2530-FMFXO,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.2,5873.75,No,104.88839285714286,4-5 Years,1.842857142857143,0,7,14.742857142857144,8,12.9,0.14285714285714285
6844-DZKRF,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,No,54.625,0-1 Year,25.1,0,3,16.733333333333334,4,12.55,2.0
4695-WJZUE,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55,179.25,Yes,89.625,0-1 Year,44.275,1,5,17.71,6,14.758333333333333,3.0
7619-ODSGN,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.15,Yes,55.75625,1-2 Years,2.28125,1,4,13.6875,5,10.95,0.20833333333333334
5970-GHJAW,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,862.4,No,18.74782608695652,2-4 Years,0.433695652173913,0,1,19.95,1,19.95,0.021739130434782608
8879-XUAHX,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,No,120.63028169014083,5-6 Years,1.6373239436619718,0,9,12.916666666666666,10,11.625,0.14084507042253522
3689-MOZGR,Female,0,No,No,29,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.2,926.2,No,31.93793103448276,2-4 Years,1.0758620689655172,0,2,15.6,3,10.4,0.10344827586206896
4195-PNGZS,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1718.2,No,24.90144927536232,5-6 Years,0.3543478260869565,0,2,12.225,2,12.225,0.028985507246376812
5003-XZWWO,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.2,5956.85,No,83.8992957746479,5-6 Years,1.1859154929577465,0,8,10.525,9,9.355555555555556,0.1267605633802817
3988-RQIXO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes,91.3,0-1 Year,91.3,1,4,22.825,5,18.259999999999998,5.0
7622-FWGEW,Male,1,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.65,4824.45,No,86.15089285714285,4-5 Years,1.5294642857142855,0,8,10.70625,9,9.516666666666667,0.16071428571428573
6922-NCEDI,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.2,1238.65,No,22.11875,4-5 Years,0.3785714285714285,0,1,21.2,1,21.2,0.017857142857142856
2514-GINMM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,Yes,79.5,0-1 Year,79.5,1,3,26.5,4,19.875,4.0
9891-NQDBD,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.55,672.2,No,24.00714285714286,2-4 Years,0.9125,0,2,12.775,2,12.775,0.07142857142857142
6131-IUNXN,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,382.2,No,20.11578947368421,1-2 Years,1.063157894736842,0,1,20.2,1,20.2,0.05263157894736842
8548-AWOFC,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,No,64.61515151515152,5-6 Years,0.9674242424242424,0,5,12.77,6,10.641666666666667,0.09090909090909091
9798-DRYDS,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,No,62.98235294117647,1-2 Years,3.644117647058824,0,5,12.39,6,10.325000000000001,0.35294117647058826
8532-UEFWH,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1345.85,No,25.881730769230767,4-5 Years,0.4951923076923077,0,2,12.875,2,12.875,0.038461538461538464
6296-DDOOR,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.2,1045.25,No,55.01315789473684,1-2 Years,3.0631578947368423,0,4,14.55,5,11.64,0.2631578947368421
7951-VRDVK,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,No,83.43194444444445,2-4 Years,2.384722222222222,0,8,10.73125,9,9.538888888888888,0.25
5931-FLJJF,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,Yes,66.79285714285714,0-1 Year,10.014285714285714,1,2,35.05,3,23.366666666666664,0.42857142857142855
4815-YOSUK,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,No,104.6875,5-6 Years,1.4569444444444446,0,8,13.1125,9,11.655555555555557,0.125
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,Yes,111.67313432835822,5-6 Years,1.6611940298507462,1,8,13.9125,9,12.366666666666667,0.13432835820895522
0380-NEAVX,Male,1,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,No,98.3279411764706,2-4 Years,2.9367647058823527,0,6,16.641666666666666,7,14.264285714285714,0.20588235294117646
3207-OYBWH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes,95.21140350877194,4-5 Years,1.6710526315789471,1,6,15.875,7,13.607142857142858,0.12280701754385964
4285-GYRQC,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,Yes,83.87142857142858,0-1 Year,12.321428571428571,1,4,21.5625,5,17.25,0.7142857142857143
7216-EWTRS,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,Yes,100.8,0-1 Year,100.8,1,6,16.8,7,14.4,7.0
4365-MSDYN,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,No,20.14375,0-1 Year,2.44375,0,1,19.55,1,19.55,0.125
7036-TYDEC,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,No,101.8623188405797,5-6 Years,1.5072463768115942,0,7,14.857142857142858,8,13.0,0.11594202898550725
5802-ADBRC,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,No,104.658,4-5 Years,2.088,0,7,14.914285714285715,8,13.05,0.16
8076-FEZKJ,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,225.85,No,22.585,0-1 Year,1.95,0,1,19.5,1,19.5,0.1
5197-YPYBZ,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,274.7,No,22.891666666666666,0-1 Year,2.1041666666666665,0,2,12.625,2,12.625,0.16666666666666666
8337-MSSXB,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes,84.35357142857143,1-2 Years,6.164285714285714,1,4,21.575,5,17.259999999999998,0.35714285714285715
4312-GVYNH,Female,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,No,48.14571428571429,5-6 Years,0.7121428571428572,0,5,9.97,6,8.308333333333334,0.08571428571428572
8495-LJDFO,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,No,111.1140625,5-6 Years,1.70234375,0,8,13.61875,9,12.105555555555556,0.140625
0839-JTCUD,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,No,90.28560606060609,5-6 Years,1.3621212121212125,0,9,9.988888888888889,10,8.99,0.15151515151515152
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,No,84.5049295774648,5-6 Years,1.1549295774647887,0,7,11.714285714285714,8,10.25,0.11267605633802817
1302-UHBDD,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,No,82.4225,1-2 Years,4.4975000000000005,0,4,22.4875,5,17.990000000000002,0.25
2234-EOFPT,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,No,79.90625,5-6 Years,1.1020833333333333,0,7,11.335714285714285,8,9.91875,0.1111111111111111
8619-IJNDK,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,No,63.28028169014084,5-6 Years,0.902112676056338,0,6,10.674999999999999,7,9.15,0.09859154929577464
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,No,104.1236842105263,2-4 Years,2.6618421052631582,0,6,16.858333333333334,7,14.450000000000001,0.18421052631578946
8182-BJDSI,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,Yes,93.76964285714288,2-4 Years,3.2125,1,5,17.990000000000002,6,14.991666666666667,0.21428571428571427
2528-HFYZX,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,Yes,72.5529411764706,1-2 Years,4.497058823529412,1,3,25.483333333333334,4,19.1125,0.23529411764705882
1153-GNOLC,Male,0,No,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.1,1309.0,No,39.66666666666666,2-4 Years,1.1848484848484848,0,3,13.033333333333333,4,9.775,0.12121212121212122
3298-QEICA,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.6,813.45,No,35.36739130434783,1-2 Years,1.5043478260869565,0,3,11.533333333333333,4,8.65,0.17391304347826086
0788-DXBFY,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.55,1108.8,No,19.117241379310343,4-5 Years,0.3370689655172414,0,1,19.55,1,19.55,0.017241379310344827
3597-YASZG,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,No,104.99071428571428,5-6 Years,1.4921428571428572,0,7,14.921428571428573,8,13.05625,0.11428571428571428
3496-LFSZU,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,No,73.55,0-1 Year,17.625,0,2,35.25,3,23.5,0.75
5242-UOWHD,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,929.2,No,20.64888888888889,2-4 Years,0.4522222222222222,0,1,20.35,1,20.35,0.022222222222222223
2482-CZGBB,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,Yes,74.0,0-1 Year,7.0,1,2,35.0,3,23.333333333333332,0.3
6479-SZPLM,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,754.5,No,20.95833333333333,2-4 Years,0.5402777777777777,0,1,19.45,1,19.45,0.027777777777777776
8097-VBQTZ,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No,71.91296296296296,4-5 Years,1.2944444444444445,0,6,11.65,7,9.985714285714286,0.12962962962962962
4500-HKANN,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,No,61.48695652173913,1-2 Years,2.595652173913044,0,5,11.940000000000001,6,9.950000000000001,0.2608695652173913
9917-KWRBE,Female,0,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,No,78.32195121951219,2-4 Years,1.9109756097560973,0,7,11.192857142857141,8,9.79375,0.1951219512195122
3420-ZDBMA,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,No,74.32000000000001,0-1 Year,14.29,0,2,35.725,3,23.816666666666666,0.6
2212-LYASK,Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,No,46.162962962962965,2-4 Years,1.6981481481481482,0,4,11.4625,5,9.17,0.18518518518518517
1393-IMKZG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,95.85,0-1 Year,95.85,0,5,19.169999999999998,6,15.975,6.0
8069-RHUXK,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,No,37.9955223880597,5-6 Years,0.5328358208955224,0,3,11.9,4,8.925,0.05970149253731343
3398-GCPMU,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,No,89.56736111111111,5-6 Years,1.24375,0,9,9.95,10,8.955,0.1388888888888889
2908-WGAXL,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1468.9,No,26.230357142857144,4-5 Years,0.4455357142857142,0,2,12.475,2,12.475,0.03571428571428571
3378-AJRAO,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.85,1013.6,No,23.036363636363635,2-4 Years,0.5647727272727273,0,2,12.425,2,12.425,0.045454545454545456
1013-QCWAM,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,No,101.375,5-6 Years,1.5272727272727271,0,6,16.8,7,14.4,0.10606060606060606
0866-QLSIR,Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,Yes,61.43382352941177,2-4 Years,1.894117647058824,1,6,10.733333333333334,7,9.200000000000001,0.20588235294117646
6050-FFXES,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,No,104.93695652173912,5-6 Years,1.5268115942028984,0,7,15.049999999999999,8,13.16875,0.11594202898550725
7181-BQYBV,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,Yes,102.45,0-1 Year,102.45,1,7,14.635714285714286,8,12.80625,8.0
0362-RAOQO,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,830.25,No,20.75625,2-4 Years,0.4912499999999999,0,1,19.65,1,19.65,0.025
9554-DFKIC,Male,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,52.95666666666667,2-4 Years,1.815,0,4,13.6125,5,10.89,0.16666666666666666
5527-ACHSO,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,No,75.39090909090909,0-1 Year,6.409090909090909,0,5,14.1,6,11.75,0.5454545454545454
0829-DDVLK,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,302.45,No,20.16333333333333,1-2 Years,1.34,0,1,20.1,1,20.1,0.06666666666666667
1399-UBQIU,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,No,64.75,0-1 Year,6.304545454545454,0,5,13.87,6,11.558333333333332,0.5454545454545454
1813-JLKWR,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,1336.65,No,20.88515625,5-6 Years,0.309375,0,1,19.8,1,19.8,0.015625
0336-PIKEI,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,No,74.45486111111111,5-6 Years,1.0333333333333334,0,7,10.62857142857143,8,9.3,0.1111111111111111
7322-OCWHC,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,No,93.54236111111112,5-6 Years,1.292361111111111,0,7,13.292857142857143,8,11.63125,0.1111111111111111
9537-VHDTA,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,No,51.2,0-1 Year,51.2,0,3,17.066666666666666,4,12.8,4.0
4957-TIALW,Female,0,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,No,67.33333333333333,1-2 Years,4.373333333333333,0,6,10.933333333333332,7,9.37142857142857,0.4666666666666667
2054-PJOCK,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05,No,80.78416666666666,4-5 Years,1.3425,0,7,11.507142857142856,8,10.06875,0.13333333333333333
9150-HEPMB,Male,0,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,No,53.92321428571428,4-5 Years,0.9410714285714288,0,4,13.175,5,10.540000000000001,0.08928571428571429
9030-QGZNL,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,No,20.20625,0-1 Year,2.60625,0,1,20.85,1,20.85,0.125
6204-IEUXJ,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,Yes,72.51666666666667,0-1 Year,26.7,1,4,20.025,5,16.02,1.6666666666666667
3126-WQMGH,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,No,52.72959183673469,4-5 Years,1.0642857142857145,0,3,17.383333333333333,4,13.0375,0.08163265306122448
4529-CKBCL,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,Yes,73.025,0-1 Year,40.1,1,3,26.733333333333334,4,20.05,2.0
2506-CLAKW,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Yes,94.575,0-1 Year,16.358333333333334,1,7,14.021428571428572,8,12.26875,1.3333333333333333
7176-WRTNX,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,No,110.16071428571428,5-6 Years,1.6421428571428571,0,9,12.772222222222222,10,11.495000000000001,0.14285714285714285
1583-IHQZE,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,Yes,115.39583333333331,0-1 Year,9.4125,1,8,14.11875,9,12.55,0.75
5732-IKGQH,Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,No,105.40865384615384,4-5 Years,2.0086538461538463,0,7,14.921428571428573,8,13.05625,0.15384615384615385
9239-GZHZE,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,No,112.83611111111112,5-6 Years,1.5784722222222225,0,9,12.627777777777778,10,11.365,0.1388888888888889
7205-BAIAD,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.6,827.3,No,20.6825,2-4 Years,0.515,0,1,20.6,1,20.6,0.025
0151-ONTOV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,Yes,70.9,0-1 Year,70.9,1,2,35.45,3,23.633333333333336,3.0
4140-MUHUG,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,Yes,73.64999999999999,0-1 Year,28.95,1,4,21.7125,5,17.369999999999997,1.6666666666666667
